INTF ID,Gregory-Aland,Unambiguous Agreements (A),Ambiguous Agreements (≟),Unambiguous Disagreements (D),Similarity Lower Bound,Similarity Mean,Similarity Upper Bound,Rank
31391,1391,43,106,36,0.4346739790941528,0.5443037974683544,0.6497235734616016,105
31167,1167,43,106,36,0.4346739790941528,0.5443037974683544,0.6497235734616016,106
30117,117,43,106,36,0.4346739790941528,0.5443037974683544,0.6497235734616016,107
30843,843,43,106,36,0.4346739790941528,0.5443037974683544,0.6497235734616016,108
30129,129,43,106,36,0.4346739790941528,0.5443037974683544,0.6497235734616016,109
31021,1021,43,106,36,0.4346739790941528,0.5443037974683544,0.6497235734616016,110
30980,980,43,102,36,0.4346739790941528,0.5443037974683544,0.6497235734616016,111
31020,1020,43,106,36,0.4346739790941528,0.5443037974683544,0.6497235734616016,112
30896,896,43,106,36,0.4346739790941528,0.5443037974683544,0.6497235734616016,113
32729,2729,43,101,36,0.4346739790941528,0.5443037974683544,0.6497235734616016,114
30264,264,37,94,31,0.426185789404792,0.5441176470588235,0.6572074714983553,115
30989,989,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,116
30184,184,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,117
20011,011,44,99,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,118
30943,943,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,119
31357,1357,44,103,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,120
30854,854,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,121
31547,1547,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,122
30296,296,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,123
31562,1562,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,124
31404,1404,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,125
32555,2555,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,126
31402,1402,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,127
30435,435,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,128
30779,779,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,129
30808,808,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,130
31288,1288,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,131
30449,449,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,132
30405,405,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,133
31039,1039,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,134
32324,2324,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,135
30392,392,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,136
30709,709,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,137
32146,2146,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,138
31823,1823,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,139
32516,2516,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,140
31242,1242,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,141
30072,72,44,103,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,142
31239,1239,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,143
31299,1299,44,104,37,0.4349423963645584,0.5432098765432098,0.6474690515611273,144
30861,861,38,89,32,0.4266186646281391,0.5428571428571428,0.654520823000926,145
30159,159,38,90,32,0.4266186646281391,0.5428571428571428,0.654520823000926,146
31362,1362,32,88,27,0.4161191456332161,0.5423728813559322,0.6633008637495477,147
30873,873,45,102,38,0.4352135492100935,0.5421686746987951,0.6453030714931136,148
30349,349,45,102,38,0.4352135492100935,0.5421686746987951,0.6453030714931136,149
31692,1692,45,102,38,0.4352135492100935,0.5421686746987951,0.6453030714931136,150
30335,335,39,91,33,0.4270499515869927,0.5416666666666666,0.6519542900157115,151
31582,1582,46,100,39,0.4354867134293245,0.5411764705882353,0.6432202097729898,152
30118,118,46,100,39,0.4354867134293245,0.5411764705882353,0.6432202097729898,153
30126,126,40,90,34,0.4274789092220849,0.5405405405405406,0.6494995096937125,154
30596,596,34,88,29,0.41747631531604745,0.5396825396825397,0.6572034710603796,155
32621,2621,41,100,35,0.4279049290065848,0.5394736842105263,0.6471488950644863,156
31334,1334,42,106,36,0.428327513286372,0.5384615384615384,0.6448955462285566,157
31588,1588,42,95,36,0.428327513286372,0.5384615384615384,0.6448955462285566,158
32750,2750,35,89,30,0.4181368331466125,0.5384615384615384,0.6543786972367789,159
31641,1641,42,95,36,0.428327513286372,0.5384615384615384,0.6448955462285566,160
32694,2694,42,103,36,0.428327513286372,0.5384615384615384,0.6448955462285566,161
30587,587,42,102,36,0.428327513286372,0.5384615384615384,0.6448955462285566,162
32354,2354,42,106,36,0.428327513286372,0.5384615384615384,0.6448955462285566,163
31633,1633,42,106,36,0.428327513286372,0.5384615384615384,0.6448955462285566,164
30415,415,42,107,36,0.428327513286372,0.5384615384615384,0.6448955462285566,165
31637,1637,42,106,36,0.428327513286372,0.5384615384615384,0.6448955462285566,166
32605,2605,42,93,36,0.428327513286372,0.5384615384615384,0.6448955462285566,167
30510,510,42,106,36,0.428327513286372,0.5384615384615384,0.6448955462285566,168
31211,1211,42,103,36,0.428327513286372,0.5384615384615384,0.6448955462285566,169
32709,2709,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,170
30210,210,43,104,37,0.4287462573721443,0.5375,0.6427331735240651,171
31323,1323,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,172
31058,1058,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,173
31313,1313,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,174
32766,2766,43,104,37,0.4287462573721443,0.5375,0.6427331735240651,175
31082,1082,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,176
31248,1248,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,177
32749,2749,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,178
30234,234,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,179
32707,2707,43,103,37,0.4287462573721443,0.5375,0.6427331735240651,180
31127,1127,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,181
31327,1327,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,182
31235,1235,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,183
31187,1187,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,184
30268,268,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,185
31198,1198,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,186
32665,2665,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,187
31594,1594,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,188
31438,1438,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,189
30787,787,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,190
30775,775,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,191
30074,74,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,192
31679,1679,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,193
31442,1442,43,101,37,0.4287462573721443,0.5375,0.6427331735240651,194
31685,1685,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,195
30750,750,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,196
31699,1699,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,197
31797,1797,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,198
32511,2511,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,199
32182,2182,43,103,37,0.4287462573721443,0.5375,0.6427331735240651,200
32224,2224,43,103,37,0.4287462573721443,0.5375,0.6427331735240651,201
30037,37,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,202
30652,652,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,203
32265,2265,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,204
30594,594,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,205
30390,390,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,206
32479,2479,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,207
30523,523,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,208
32463,2463,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,209
31666,1666,43,103,37,0.4287462573721443,0.5375,0.6427331735240651,210
30760,760,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,211
31648,1648,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,212
31558,1558,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,213
31635,1635,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,214
32713,2713,43,103,37,0.4287462573721443,0.5375,0.6427331735240651,215
31632,1632,43,101,37,0.4287462573721443,0.5375,0.6427331735240651,216
32658,2658,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,217
31625,1625,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,218
31478,1478,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,219
30114,114,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,220
30833,833,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,221
30935,935,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,222
30089,89,43,105,37,0.4287462573721443,0.5375,0.6427331735240651,223
30947,947,43,97,37,0.4287462573721443,0.5375,0.6427331735240651,224
30593,593,36,85,31,0.4187850458959871,0.5373134328358209,0.6516880337113714,225
30031,31,36,76,31,0.4187850458959871,0.5373134328358209,0.6516880337113714,226
32737,2737,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,227
30291,291,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,228
32623,2623,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,229
31091,1091,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,230
32603,2603,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,231
30525,525,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,232
30010,10,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,233
31181,1181,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,234
30278,278,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,235
31502,1502,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,236
31538,1538,44,100,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,237
32488,2488,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,238
30724,724,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,239
31816,1816,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,240
31573,1573,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,241
31578,1578,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,242
32757,2757,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,243
31682,1682,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,244
31012,1012,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,245
30800,800,44,103,38,0.42916083467786986,0.5365853658536586,0.6406560308236178,246
32656,2656,37,80,32,0.4194208963150463,0.5362318840579711,0.6491215447843239,247
30271,271,45,101,39,0.4295709843442097,0.5357142857142857,0.6386588574345211,248
31658,1658,39,103,34,0.4206556726748225,0.5342465753424658,0.6443261343574866,249
30401,401,39,90,34,0.4206556726748225,0.5342465753424658,0.6443261343574866,250
32322,2322,39,95,34,0.4206556726748225,0.5342465753424658,0.6443261343574866,251
30359,359,40,99,35,0.4212548250326689,0.5333333333333333,0.6420817865081927,252
31698,1698,40,98,35,0.4212548250326689,0.5333333333333333,0.6420817865081927,253
32399,2399,32,86,28,0.408498891757378,0.5333333333333333,0.6540446683336971,254
32804,2804,32,55,28,0.408498891757378,0.5333333333333333,0.6540446683336971,255
32653,2653,40,92,35,0.4212548250326689,0.5333333333333333,0.6420817865081927,256
32280,2280,41,100,36,0.4218420419702263,0.5324675324675324,0.6399305701519722,257
31630,1630,41,104,36,0.4218420419702263,0.5324675324675324,0.6399305701519722,258
32683,2683,41,103,36,0.4218420419702263,0.5324675324675324,0.6399305701519722,259
31306,1306,41,104,36,0.4218420419702263,0.5324675324675324,0.6399305701519722,260
31512,1512,41,98,36,0.4218420419702263,0.5324675324675324,0.6399305701519722,261
32454,2454,41,99,36,0.4218420419702263,0.5324675324675324,0.6399305701519722,262
32217,2217,42,103,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,263
30689,689,42,105,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,264
32204,2204,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,265
32689,2689,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,266
30685,685,42,105,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,267
32122,2122,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,268
32692,2692,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,269
31059,1059,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,270
31688,1688,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,271
32238,2238,42,104,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,272
31686,1686,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,273
30757,757,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,274
31680,1680,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,275
30769,769,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,276
31667,1667,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,277
31656,1656,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,278
32724,2724,42,105,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,279
31636,1636,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,280
31628,1628,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,281
31622,1622,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,282
32229,2229,42,105,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,283
32284,2284,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,284
32260,2260,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,285
32466,2466,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,286
32604,2604,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,287
30480,480,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,288
30489,489,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,289
32578,2578,42,105,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,290
32554,2554,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,291
32520,2520,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,292
32503,2503,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,293
32483,2483,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,294
30512,512,42,100,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,295
30516,516,42,102,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,296
32460,2417,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,297
32261,2261,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,298
30521,521,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,299
32407,2407,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,300
32382,2382,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,301
30575,575,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,302
32367,2367,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,303
32352,2352,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,304
32328,2328,42,102,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,305
32323,2323,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,306
31619,1619,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,307
32273,2273,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,308
31621,1621,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,309
31614,1614,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,310
31617,1617,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,311
31251,1251,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,312
30952,952,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,313
30953,953,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,314
31401,1401,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,315
30958,958,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,316
30959,959,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,317
30960,960,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,318
30978,978,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,319
31400,1400,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,320
31389,1389,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,321
31339,1339,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,322
31003,1003,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,323
31278,1278,42,105,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,324
31018,1018,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,325
31072,1072,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,326
31250,1250,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,327
31199,1199,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,328
31189,1189,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,329
31023,1023,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,330
31025,1025,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,331
31158,1158,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,332
31133,1133,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,333
31030,1030,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,334
31117,1117,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,335
31075,1075,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,336
31040,1040,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,337
31046,1046,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,338
30951,951,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,339
31461,1461,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,340
31480,1480,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,341
31487,1487,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,342
31609,1609,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,343
31601,1601,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,344
31600,1600,42,106,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,345
31589,1589,42,100,37,0.42241752800483423,0.5316455696202531,0.6378664183228475,346
