INTF ID,Gregory-Aland,Unambiguous Agreements (A),Ambiguous Agreements (≟),Unambiguous Disagreements (D),Similarity Lower Bound,Similarity Mean,Similarity Upper Bound,Highest Credible Rank,Rank,Lowest Credible Rank
31432,1432,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,481,1607
31550,1550,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,482,1607
31331,1331,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,483,1607
31435,1435,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,484,1607
31436,1436,0,0,12,0.0019456284973467495,0.0,0.2470526380004709,15,485,1607
31438,1438,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,486,1607
31329,1329,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,487,1607
31456,1456,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,488,1607
31440,1440,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,489,1607
31457,1457,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,490,1607
31394,1394,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,491,1607
31325,1325,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,492,1607
31571,1571,0,0,12,0.0019456284973467495,0.0,0.2470526380004709,15,493,1607
31572,1572,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,494,1607
31573,1573,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,495,1607
31576,1576,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,496,1607
31317,1317,0,1,13,0.001806780659125388,0.0,0.23163576165011646,15,497,1607
31316,1316,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,498,1607
31315,1315,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,499,1607
31578,1578,0,0,11,0.002107593231860229,0.0,0.2646484693970512,12,500,1607
31314,1314,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,501,1607
31579,1579,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,502,1607
31580,1580,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,503,1607
31581,1581,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,504,1607
20028,028,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,505,1607
31583,1583,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,506,1607
31584,1584,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,507,1607
31313,1313,0,1,13,0.001806780659125388,0.0,0.23163576165011646,15,508,1607
31585,1585,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,509,1607
31586,1586,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,510,1607
31312,1312,0,1,13,0.001806780659125388,0.0,0.23163576165011646,15,511,1607
31587,1587,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,512,1607
31452,1452,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,513,1607
31319,1319,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,514,1607
31445,1445,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,515,1607
31570,1570,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,516,1607
31324,1324,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,517,1607
31446,1446,0,1,13,0.001806780659125388,0.0,0.23163576165011646,15,518,1607
31454,1454,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,519,1607
31323,1323,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,520,1607
31557,1557,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,521,1607
31447,1447,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,522,1607
31558,1558,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,523,1607
31544,1544,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,524,1607
31559,1559,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,525,1607
31321,1321,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,526,1607
31560,1560,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,527,1607
31561,1561,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,528,1607
31562,1562,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,529,1607
31563,1563,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,530,1607
31564,1564,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,531,1607
31449,1449,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,532,1607
31567,1567,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,533,1607
31320,1320,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,534,1607
31453,1453,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,535,1607
31338,1338,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,536,1607
31534,1534,0,2,12,0.0019456284973467495,0.0,0.2470526380004709,15,537,1607
31543,1543,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,538,1607
31375,1375,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,539,1607
31498,1498,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,540,1607
31400,1400,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,541,1607
31499,1499,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,542,1607
31475,1475,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,543,1607
31385,1385,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,544,1607
